chi_w,m2
0.009954545454545456,0.0010937929740793787
0.009963636363636365,0.001085487793038647
0.009972727272727274,0.001077180264623494
0.009981818181818182,0.001068870356210393
0.009990909090909092,0.0010605580344130816
0.01,0.0010522432650573598
0.005437978736272101,0.0051244665211028105
0.005914322547229509,0.004700333801261864
0.006432392050257744,0.004238776079573831
0.006995842238533463,0.003736407329814528
0.007608648267091837,0.0031894816464714515
0.008275133497643805,0.0025938025725705006
0.008999999999999998,0.0019445314907055617
0.009900000000000003,0.001134845025424694
0.00990909090909091,0.001126633728268631
0.00991818181818182,0.001118421513049728
0.009927272727272729,0.0011102083676808223
0.009936363636363637,0.001101994279807165
0.009945454545454547,0.0010937792367980569
0.009954545454545456,0.0010855632257381449
0.009963636363636365,0.0010773462334183524
0.009972727272727274,0.0010691282463264483
0.009981818181818182,0.0010609092506372103
0.009990909090909092,0.0010526892322021805
0.01,0.0010444681765389935
0.005437978736272101,0.004212949857029199
0.005914322547229509,0.0038554019119035133
0.006432392050257744,0.0034665846953271275
0.006995842238533463,0.0030437790646198437
0.007608648267091837,0.002584039385122774
0.008275133497643805,0.002084184620711232
0.008999999999999998,0.0015408058286634832
0.009900000000000003,0.0008667977517965751
0.00990909090909091,0.000859995622187432
0.00991818181818182,0.0008531936622307941
0.009927272727272729,0.0008463918741602992
0.009936363636363637,0.00083959026025903
0.009945454545454547,0.0008327888228610618
0.009954545454545456,0.0008259875643530776
0.009963636363636365,0.0008191864871760329
0.009972727272727274,0.0008123855938269093
0.009981818181818182,0.0008055848868605243
0.009990909090909092,0.0007987843688914256
0.01,0.0007919840425958711
0.005437978736272101,0.004233300903620586
0.005914322547229509,0.0038692020854348232
0.006432392050257744,0.0034737023573498628
0.006995842238533463,0.0030442457228164496
0.007608648267091837,0.002578166560969187
0.008275133497643805,0.002072786836838957
0.008999999999999998,0.0015256897603957158
0.009900000000000003,0.0008528138414880341
0.00990909090909091,0.000846076068753323
0.00991818181818182,0.000839339953901121
0.009927272727272729,0.0008326055187590218
0.009936363636363637,0.0008258727856378273
0.009945454545454547,0.0008191417773466655
0.009954545454545456,0.0008124125172087145
0.009963636363636365,0.0008056850290775621
0.009972727272727274,0.0007989593373542575
0.009981818181818182,0.0007922354670050575
0.009990909090909092,0.0007855134435799296
0.01,0.0007787932932318425
0.005437978736272101,0.004163031393618459
0.005914322547229509,0.0038023791038285025
0.006432392050257744,0.0034105389775134784
0.006995842238533463,0.002984938593035598
0.007608648267091837,0.002522873859893362
0.008275133497643805,0.0020215850368802716
0.008999999999999998,0.001478477060076435
0.009900000000000003,0.0008093992090767862
0.00990909090909091,0.0008026891698237708
0.00991818181818182,0.0007959804894952849
0.009927272727272729,0.0007892731859828566
0.009936363636363637,0.0007825672775740894
0.009945454545454547,0.0007758627829650499
0.009954545454545456,0.0007691597212731597
0.009963636363636365,0.0007624581120506043
0.009972727272727274,0.0007557579752983086
0.009981818181818182,0.000749059331480485
0.009990909090909092,0.0007423622015397974
0.01,0.0007356666069131765
